-15.91	16.64	-35.41
-15.36	17.09	-35.41
-15.64	16.64	-35.41
-16.00	16.64	-35.51
-15.55	16.82	-35.71
-15.64	16.82	-35.61
-15.73	17.09	-35.51
-15.36	16.91	-35.61
-15.91	16.55	-35.31
-15.55	16.91	-35.31
-15.55	16.91	-35.41
-15.73	16.64	-35.61
-15.73	16.64	-35.82
-15.55	16.73	-35.31
-15.55	16.91	-35.61
-15.55	16.91	-35.51
-15.45	16.73	-35.31
-15.82	16.82	-35.71
-15.64	16.91	-35.51
-15.55	16.91	-35.51
-15.82	16.73	-35.41
-15.45	16.82	-35.41
-15.73	17.09	-35.51
-15.73	16.82	-35.41
-16.09	16.91	-35.20
-15.73	16.73	-35.41
-15.82	16.55	-35.41
-15.82	16.73	-35.41
-15.91	16.82	-35.31
-16.09	16.82	-35.10
-15.91	16.73	-35.31
-16.27	16.64	-35.20
-16.00	16.55	-35.00
-16.00	17.00	-35.31
-16.18	16.73	-35.20
-16.18	16.82	-35.10
-16.00	16.82	-35.10
-16.00	16.64	-34.69
-16.27	16.64	-35.00
-16.36	17.00	-35.31
-16.00	16.82	-35.10
-16.18	16.82	-35.20
-16.00	16.82	-35.10
-16.00	16.27	-35.10
-16.36	16.82	-35.31
-15.91	16.73	-35.20
-16.09	16.64	-35.31
-16.45	16.91	-34.80
-16.00	16.82	-35.00
-15.91	16.82	-35.00
-16.09	17.09	-35.31
-16.27	16.91	-35.51
-16.36	16.55	-35.10
-16.00	16.91	-35.31
-16.18	16.82	-35.20
-16.36	16.73	-35.20
-16.36	16.55	-35.10
-16.00	16.91	-35.20
-16.45	16.55	-35.10
-16.36	16.82	-35.20
-16.27	16.73	-35.41
-16.09	16.82	-35.31
-16.09	17.00	-35.41
-16.36	16.73	-35.00
-16.18	16.64	-35.20
-16.00	16.91	-35.41
-16.00	16.73	-35.10
-16.27	16.55	-35.20
-16.00	17.00	-35.10
-16.09	16.45	-35.20
-16.36	16.64	-35.20
-16.09	16.73	-35.31
-16.00	16.82	-35.10
-16.18	16.82	-35.00
-15.91	16.73	-35.20
